6771094;ELO,FUS,BOT,15KV,  0,5A,H,D13801.4;ESTOQUE;12/03/2019;12/03/2019
6771095;"ELO,FUSIVEL;BOTAO;DISTR.-15KV BLOQUEADO";FORA DE PADRÃO;12/03/2019;12/03/2019
6771096;"ELO,FUS;2A;(SUBST 0591851) FP BLOQUEADO";FORA DE PADRÃO;12/03/2019;12/03/2019
6771097;"ELO,FUS;3A (SUBST 0591852) FP BLOQUEAD";FORA DE PADRÃO;12/03/2019;12/03/2019
6771098;"ELO,FUS;5A; (SUBST 0591853) FP BLOQUEADO";FORA DE PADRÃO;12/03/2019;12/03/2019
6771099;"ELO,FUS;6A(SUBST 0591854) (FP)BLOQUEADO";FORA DE PADRÃO;12/03/2019;12/03/2019
6771100;"ELO,FUS;8A (SUBST 0591855) (FP)BLOQUEADO";FORA DE PADRÃO;12/03/2019;12/03/2019
6771102;"ELO,FUS;12A (SUBST 0591857)(FP)BLOQUEADO";FORA DE PADRÃO;12/03/2019;12/03/2019
6771110;"ELO,FUS;BOT;SE 15KV;HXO;K; 40A;D13805.2";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771111;"ELO,FUS;BOT;SE 15KV;HXO;K; 65A;D13805.2";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771116;"ELO,FUS;BOT;SE 15KV;HXO;K; 30A;D13805.2";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771118;"ELO,FUS;BOT;69KV;SIMP;EF; 50A;D13803.2";FORA DE PADRÃO;12/03/2019;12/03/2019
6771119;"ELO,FUS;BOT;69KV;HYO;EF; 25A;D13804.2";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771120;"ELO,FUS;BOT;69KV;HYO;EF; 15A;D13804;FP";FORA DE PADRÃO;12/03/2019;12/03/2019
6771121;"ELO,FUS;BOT;69KV;SIMP;EF; 20A;D13803.2";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771122;"ELO,FUS;BOT;SE 15KV;HXO;K; 80A;D13805.2";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771123;"ELO,FUS;BOT;69KV;HYO;EF;100A;D13804.2";FORA DE PADRÃO;12/03/2019;12/03/2019
6771124;"ELO,FUS;BOT;69KV;SIMP;ES; 50A;D13803.2";FORA DE PADRÃO;12/03/2019;12/03/2019
6771125;"ELO,FUS;BOT;69KV;SIMP;ES; 20A;D13803.2";FORA DE PADRÃO;12/03/2019;12/03/2019
6771127;"ELO,FUS;BOT;69KV;SIMP;ES; 40A;D13803.2";FORA DE PADRÃO;12/03/2019;12/03/2019
6771128;"ELO,FUS;BOT;69KV;SIMP;ES;100A;D13803.2";FORA DE PADRÃO;12/03/2019;12/03/2019
6771129;"ELO,FUS;BOT;69KV;HYO;EF; 40A;D13804.2";FORA DE PADRÃO;12/03/2019;12/03/2019
6771130;"ELO,FUS;BOT;69KV;HYO;EF; 30A;D13804.2";FORA DE PADRÃO;12/03/2019;12/03/2019
6771132;"ELO,FUS;BOT;69KV;SIMP;EF; 80A;D13803.2";FORA DE PADRÃO;12/03/2019;12/03/2019
6771133;"ELO,FUS;OLHAL;MRT;1A;H;D13802.2";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771134;"ELO,FUS;OLHAL;MRT;2A;H;D13802.2";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771136;"ELO,FUS;BOT;69KV;HYO;EF; 50A;D13804.4";FORA DE PADRÃO;12/03/2019;12/03/2019
6771137;"ELO,FUS;BOT;69KV;SIMP;ES; 65A;D13803.2";FORA DE PADRÃO;12/03/2019;12/03/2019
6771138;"ELO,FUS;BOT;69KV;HYO;EF; 65A;D13804.2";FORA DE PADRÃO;12/03/2019;12/03/2019
6771139;"ELO,FUS;BOT;SE 15KV;HXO;K;100A;D13805.2";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771140;"ELO,FUS;BOT;SE 15KV;HXO;K;140A;D13805.2";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771141;"ELO,FUS;BOT;SE 15KV;HXO;K;200A;D13805.2";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771144;PORTA,FUS,BASE C,24,2KV,100A,6,3KA,13502;ESTOQUE;12/03/2019;12/03/2019
6771145;"FUSIVEL,CARTUCHO;60A;250V";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771146;PORTA,FUS,BASE A,15KV,100A,2KA,13501,FPM;FORA DE PADRÃO;12/03/2019;12/03/2019
6771147;"PORTA-FUS;CH FUS DO;15KV;100A;2KA;FPM";FORA DE PADRÃO;12/03/2019;12/03/2019
6771149;PORTA,FUS,BASE C,17,5KV,100A,10KA,D13502;ESTOQUE;12/03/2019;12/03/2019
6771150;FUSIVEL,NH,TIPO FACA,160A,7,8KA,D-13401;ESTOQUE;12/03/2019;12/03/2019
6771151;FUSIVEL,NH,TIPO FACA,250A 14KA,D-13401;ESTOQUE;12/03/2019;12/03/2019
6771152;"FUSIVEL,NH;TIPO FACA;315A;19KA;D-13401";ESTOQUE;12/03/2019;12/03/2019
6771153;DISJUNTOR,TERM,1P, 16A,240-3.0kA,IC,EBT4;ESTOQUE;12/03/2019;12/03/2019
6771155;DISJUNTOR,TERM,1P, 63A,240-3.0kA,IR,EBT4;ESTOQUE;12/03/2019;12/03/2019
6771156;"DISJUNTOR,TERM;1P; 10A;240V/5KA;FP";FORA DE PADRÃO;12/03/2019;12/03/2019
6771157;"DISJUNTOR,TERM;1P; 20A;240V/5KA;EBT004";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771158;"DISJ,TERMOMAG;1P;25A;240V/5KA;BLOQUEADO";FORA DE PADRÃO;12/03/2019;12/03/2019
6771159;DISJUNTOR,TERM,1P, 32A,240-3.0kA,IR,EBT4;ESTOQUE;12/03/2019;12/03/2019
6771161;"DISJUNTOR,TERM;1P; 50A;240V/4,5KA;EBT00";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771162;"DISJUNTOR,TERM;2P; 16A;380V/3KA;EBT004";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771163;"DISJUNTOR,TERM;3P; 16A;380V/6KA;EBT004";ESTOQUE;12/03/2019;12/03/2019
6771164;"DISJUNTOR,TERMOM;1P; 70A;240V/5KA;FP";FORA DE PADRÃO;12/03/2019;12/03/2019
6771165;DISJUNTOR,TERM,3P, 32A,380-4.5kA,IC,EBT4;ESTOQUE;12/03/2019;12/03/2019
6771166;"DISJUNTOR,TERM;2P; 32A;380V/4,5KA;EBT004";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771167;DISJUNTOR,TERM,3P, 63A,380-5.0kA,IC,EBT4;ESTOQUE;12/03/2019;12/03/2019
6771168;"DISJUNTOR,TERM;3P; 70A;380V/5KA;FP";FORA DE PADRÃO;12/03/2019;12/03/2019
6771169;DISJUNTOR,TERM,3P,100A,380-6.0kA,IC,EBT4;ESTOQUE;12/03/2019;12/03/2019
6771171;DISJUNTOR,TERM,3P, 50A,380V/6KA,EBT004;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771172;"DISJUNTOR,TERM;3P;150A;380V/10KA;EBT004";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771174;"DISJUNTOR,TERM;3P;200A;380V/10KA;EBT004";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771175;"DISJUNTOR,TERM;3P;250A;380V/22KA;EBT004";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771176;"DISJUNTOR,TERM;3P; 20A;380V/5KA;EBT004";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771177;DISJUNTOR,TERM,1P, 80A,240-4.5kA,IR,EBT4;ESTOQUE;12/03/2019;12/03/2019
6771178;"DISJUNTOR,TERM;2P; 63A;380V/4,5KA;EBT004";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771179;DISJUNTOR,TERM,3P,400A,380V/22KA,EBT004;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771180;DISJUNTOR,72.5KV-31.5KA,2000A,GSH001;ESTOQUE;12/03/2019;12/03/2019
6771181;DISJUNTOR,72,5KV-25KA,1250A,ESE002;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771183;"DISJUNTOR,TERM;3P; 40A;380V/5KA;EBT004";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771185;DISJUNTOR,TERM,3P, 80A,380V/6KA,EBT004;ESTOQUE;12/03/2019;12/03/2019
6771186;"DISJUNTOR,TERM;3P;125A 380V/6KA;EBT004";ESTOQUE;12/03/2019;12/03/2019
6771187;DISJUNTOR,TERM,1P,100A,240V/6KA,EBT004;ESTOQUE;12/03/2019;12/03/2019
6771189;ELETRODUTO,PVC, 1/2p,VARA 3M,D65101.3;ESTOQUE;12/03/2019;12/03/2019
6771190;ELETRODUTO,PVC, 3/4p,VARA 3M,D65101.3;ESTOQUE;12/03/2019;12/03/2019
6771191;ELETRODUTO,PVC,1p,VARA 3M,D65101.3;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771192;ELETRODUTO,PVC,1.1/2p,VARA 3M,D65101.3;ESTOQUE;12/03/2019;12/03/2019
6771193;ELETRODUTO,PVC,2p,VARA 3M,D65101.3;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771194;ELETRODUTO,PVC,3p,VARA 3M,D65101.3;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771195;ELETRODUTO,AZ,4 (100MM),3M,D64101.4;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771196;ELETRODUTO,AZ,2 (50MM),3M,D64101.4;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771197;ELETRODUTO,CORRUG,POLIET, 50MM,D65120.4;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771198;ELETRODUTO,CORRUG,POLIET, 75MM,D65120.4;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771199;LUVA,ELET PVC RIG,ROSQ, 3/4p,D65102.4;ESTOQUE;12/03/2019;12/03/2019
6771200;LUVA,ELET PVC RIG,ROSQ,1 ,D65102.4;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771201;LUVA,ELET PVC RIG,ROSQ,1.1/2p,D65102.4;ESTOQUE;12/03/2019;12/03/2019
6771202;LUVA,ELET PVC RIG,ROSQ,2p,D65102.4;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771203;LUVA,ELET PVC RIG,ROSQ,3p,D65102.4;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771204;CURVA,180GR,ELET PVC RIG,1p,D65104.3;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771205;CURVA,180GR,ELET PVC RIG,1.1/2p,D65104.3;ESTOQUE;12/03/2019;12/03/2019
6771206;CURVA,180GR,ELET PVC RIG,2p,D65104.3;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771207;CURVA,180GR,ELET PVC RIG, 3/4p,D65104.3;ESTOQUE;12/03/2019;12/03/2019
6771208;CURVA, 90GR,ELET PVC RIG, 3/4p,D65103.3;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771209;CURVA, 90GR,ELET PVC RIG,1p,D65103.3;ESTOQUE;12/03/2019;12/03/2019
6771210;CURVA, 90GR,ELET PVC RIG,1.1/2p,D65103.3;ESTOQUE;12/03/2019;12/03/2019
6771211;CURVA, 90GR,ELET PVC RIG,2p,D65103.3;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771212;CURVA, 90GR,ELET PVC RIG,3p,D65103.3;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771214;"LUVA,ELET PVC RIG;ROSQ;2.1/2 ;FP";FORA DE PADRÃO;12/03/2019;12/03/2019
6771215;"LUVA,ELET;CORRUG;POLIET;50MM;D-65121";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771216;"LUVA,ELET;CORRUG;POLIET;75MM;D-65121";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771217;ELETRODUTO,AZ,4 (100MM),6M,D64101.4;ESTOQUE;12/03/2019;12/03/2019
6771218;"CONJ,ADAP;INST PARAF SEG;TIPO 1;FP";FORA DE PADRÃO;12/03/2019;12/03/2019
6771219;CCONJ,ADAP,INST PARAF SEG,TIPO 2,D19514;ESTOQUE;12/03/2019;12/03/2019
6771220;"CONTATO,FIXO;RELIG;ESM;TC-264569";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771222;"CHAVE,PARAF SEG;CABEÇA INDESTRUTIVEL";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771224;"BUCHA,CHAVE OLEO NR;15KV;125KV;D79003";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771226;"TUBO,TERMOCONT;BPTM 50/20;15KV;RAYCHEM";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771227;"BUCHA;CHAVE OLEO VCR;MC GRAW EDISON";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771229;"PORTA,FUS;C/FE;CHAVE FUS;72,5KV;HYO;LINE";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771230;"CONTATO,FIXO;CHAVE FUS;72,5KV;HYO;LINE";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771231;"CONTATO,MOVEL;C/AMORT;CH 72,5KV;HYO;LINE";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771232;"PORTA,FUS;C/FE;15KV;BCO CAPACITOR;INEPAR";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771233;"CONTATO,MOVEL;RELIG;PR;WESTINGHOUSE";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771234;"BUCHA,RELIG;ES;C/VARAO/CONECTOR;WESTINGH";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771235;"BUCHA;RELIG;PR;C/VARAO/CONECTOR";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771243;"CONTATO,MOVEL;DISJ HPTW 306ES SPRECHER";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771246;BUCHA,CONDENSIVA,GOB 380/800,BR 123304;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771248;"CAMARA,EXTINCAO;LAT;RELIG;ES";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771249;"MOTOR,CARREG;MOLA;RELIG;ESM;MARINA";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771250;"CONTATO,MOVEL;RELIG;ESM;4.263.377.G02";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771253;"PARAFUSO,CONTATO FIXO;RELIG;ES/ESM;FPM";FORA DE PADRÃO;12/03/2019;12/03/2019
6771256;"CONTADOR,OPERACAO;LADO DIR;RELIG;ESM";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771258;"CONTATO,MOVEL;CHAVE OLEO;VCR;MC GRAW";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771259;"CONTATO,FIXO;CHAVE OLEO;VCR;MC-GRAW";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771276;"BUCHA,PORC;RELIG;ESM;C/VARAO/CONECTOR";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771277;"CONTATO FIXO/MOVEL;LAM SECION;15KV;1200A";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771278;"CONTATO FIXO/MOVEL;LAM SECION;15KV;600A";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771279;"CONTATO,MOVEL;CHAVE OLEO;MONO;CSL;INEPAR";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771280;"CONTATO,FIXO;CHAVE OLEO;MONO;CSL;INEPAR";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771281;"MOLA,ACO INOX;CHAVE OLEO;MONO;CSL;INEPAR";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771282;"BOBINA,CHAVE OLEO;MONO;220VCA;CSL-INEPAR";FORA DE PADRÃO;12/03/2019;12/03/2019
6771283;"BOBINA,CHAVE OLEO;MONO;127VCA;CSL-INEPAR";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771286;"CONTATO,FIXO;CHAVE OLEO 15KV;NR;LINE";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771287;"CONTATO,MOVEL;CHAVE OLEO 15KV;NR;LINE";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771298;"DEDO,LONGO;RELIG;ES560;4.263.374.G01;M&D";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771299;"DEDO,CURTO C.FIXO;RELIG ES560;4363376G01";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771300;"INTERRUPTOR,VACUO;RELIG;VESM;16KA;WESTIN";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771301;"DISJUNTOR,TERM;1P; 40A;240V/5KA;EBT004";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771307;"CONTATO,MOVEL;RELIG;ES 560;4263377 G01";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771312;"HASTE,ATERR;ACO-CU;PROL;13X2000;D80002.2";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771313;HASTE,ATERR,ACO-CU,CIRC,13X2000,D80001;ESTOQUE;12/03/2019;12/03/2019
6771314;HASTE,ATERR,ACO-CU,CIRC,17,3X3000,D80003;ESTOQUE;12/03/2019;12/03/2019
6771315;SECIONADOR,FUSIVEL,UNIPOLAR,BT,ET133;ESTOQUE;12/03/2019;12/03/2019
6771322;"DEDO,LONGO;RELIG ESM 560/80 4.262.771G01";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771329;"CONECTOR,ESPACADOR;CU;2X300MM2;ET710";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771333;CHAVE,FUS,17.5KV,C,100A,10KA,E216,EMT001;ESTOQUE;12/03/2019;12/03/2019
6771334;CHAVE,FUS,24KV,C,100A,6.3KA,E279,EMT001;ESTOQUE;12/03/2019;12/03/2019
6771337;"FITA,ISOL;PROT;HBVT-14 RAYCHEM";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771339;DISJUNTOR,15KV,C2,1250A,16KA,S/R,ESE003;ESTOQUE;12/03/2019;12/03/2019
6771340;PARA-RAIO,12KV,C4,PORC,95KV,ET155;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771341;PARA-RAIO,12KV,C3,110KV,POR/POLI,ESE012;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771342;DISJUNTOR,15KV,C3,2000A,16KA,S/R,ESE003;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771346;BUCHA,CHAVE OLEO ESC400 C/VARAO/CONECTOR;FORA DE PADRÃO;12/03/2019;12/03/2019
6771347;BUCHA,CHAVE OLEO VCR C/VARAO/CONECTOR;FORA DE PADRÃO;12/03/2019;12/03/2019
6771348;TUBO,TERMOCONT BPTM 75/30 RAYCHEM;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771350;RELIG,15KV,630A,16KA,C/R,R15-16,EMT004;ESTOQUE;12/03/2019;12/03/2019
6771352;"BUCHA,PORC;RELIG;ESM;S/VARAO;COOPER";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771355;"PORTA,FUS;8,7KV;10KA;P/BCO CAPACITOR";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771361;"DISJUNTOR,TERM;1P;GB2-CB07-TELEMEC";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771363;CONECTOR,TERM,COMPR,CU,1000MM2,4F,D71048;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771364;"CONECTOR,HASTE ATERR;14,30MM";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771367;"CONECTOR,CUN;CU; 70TR;50-70DR;ET710";ESTOQUE;12/03/2019;12/03/2019
6771368;"PROTETOR,ELETROST; 39-63MM;D90805.1";FORA DE PADRÃO;12/03/2019;12/03/2019
6771369;"PROTETOR,ELETROST; 64-114MM;D90805.1";FORA DE PADRÃO;12/03/2019;12/03/2019
6771370;"PROTETOR,ELETROSTA;115-165MM;D90805.1";FORA DE PADRÃO;12/03/2019;12/03/2019
6771371;"COBERTURA,ISOL;15KV;50-185MM2;BLOQUEADO";FORA DE PADRÃO;12/03/2019;12/03/2019
6771372;"INTERRUPTOR,VACUO;RELIG ESV 1512 - ASEA";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771373;"INTERRUPTOR,VACUO;RELIG ESV 1516;WESTING";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771374;"CAMARA,EXTIN;CENTRAL;RELIG ES;WESTING";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771375;"CAMARA,EXTIN;CENTRAL;RELIG ESM;WESTING";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771377;"CAMARA,EXTIN;LATERAL;RELIG ESM;WESTING";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771380;"CONTATO,FIXO;RELIG;PR;WESTING";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771381;SECIONADOR,TRIP,15KV,400A,S/CARGA;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771382;"BUCHA,DISJ 15KV;C/FLANGE/VARAO;COMPLETA";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771383;DISJUNTOR,15KV,C1, 630A,S/R,B.CAP,ESE003;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771385;"BUCHA,BAQ;REDONDA;FIX ELET 1.1/2 ;D6412";ESTOQUE;12/03/2019;12/03/2019
6771386;"BUCHA,BAQ;REDONDA;FIX ELET 2 ;D64125";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771390;"CONTACTOR,AUX;220V;2NA+2NF;CA2-DN22M6";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771391;"CONTACTOR,AUX;125V;4X2NA;CA3-DN40GD";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771392;"RELE,TRAV;220V;2NA+2NF;CA2-DK22M6+LA6";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771393;"CONTACTOR,AUX;125V;2NA+2NF;CA3-DK20G";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771394;"CONECTOR,TERM;CU EST;10-240;PINO LISO 30";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771396;"CONECTOR,TERM;CU EST;16-240;PINO RO1.1/2";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771397;"CONECTOR,TERM;CU EST;16-240;PINO LISO";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771398;"CONECTOR,TERM;CU EST;16-240;PINO RO1.1/4";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771399;"CONECTOR,TERM;CU EST;16-240;PINO ROS 1";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771400;"CONECTOR,TERM;CU EST;10-240;PINO ROS 3/4";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771401;"CONECTOR,TERM;CU EST;10-240;C/PINO LISO";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771402;"GARRA,EXTRAIVEL;DISJ HPTW306ES SPRECHER";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771403;"BUCHA,15KV;E=290MM;110KV;K240636-TOSHIBA";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771421;"ELO,FUS;BOT;69KV;SIMP;EF; 25A;D13803.2";FORA DE PADRÃO;12/03/2019;12/03/2019
6771422;"ELO,FUS;BOT;69KV;SIMP;EF; 40A;D13803.2";FORA DE PADRÃO;12/03/2019;12/03/2019
6771423;"ELO,FUS;BOT;69KV;SIMP;EF; 65A;D13803.2";FORA DE PADRÃO;12/03/2019;12/03/2019
6771425;"ELO,FUS;BOT;15KV;  1A;H;D13801.4";ESTOQUE;12/03/2019;12/03/2019
6771426;"ELO,FUS;BOT;15KV;  2A;H;D13801.4";ESTOQUE;12/03/2019;12/03/2019
6771427;"ELO,FUS;BOT;15KV;  3A;H;D13801.4";ESTOQUE;12/03/2019;12/03/2019
6771428;"ELO,FUS;BOT;15KV;  5A;H;D13801.4";ESTOQUE;12/03/2019;12/03/2019
6771429;ELO,FUS,BOT,15KV,  6A,K,D13801.4;ESTOQUE;12/03/2019;12/03/2019
6771430;ELO,FUS,BOT,15KV, 8A,K,D13801.4;ESTOQUE;12/03/2019;12/03/2019
6771431;ELO,FUS,BOT,15KV, 10A,K,D13801.4;ESTOQUE;12/03/2019;12/03/2019
6771432;ELO,FUS,BOT,15KV, 12A,K,D13801.4;ESTOQUE;12/03/2019;12/03/2019
6771433;ELO,FUS,BOT,15KV, 15A,K,D13801.485361000;ESTOQUE;12/03/2019;12/03/2019
6771434;ELO,FUS,BOT,15KV, 20A,K,D13801.6;ESTOQUE;12/03/2019;12/03/2019
6771435;ELO,FUS,BOT,15KV, 25A,K,D13801.6;ESTOQUE;12/03/2019;12/03/2019
6771436;ELO,FUS,BOT,15KV, 30A,K,D13801.6;ESTOQUE;12/03/2019;12/03/2019
6771437;ELO,FUS,BOT,15KV, 40A,K,D13801.6;ESTOQUE;12/03/2019;12/03/2019
6771438;ELO,FUS,BOT,15KV, 50A,K,D13801.6;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771439;ELO,FUS,BOT,15KV, 65A,K,D13801.6;ESTOQUE;12/03/2019;12/03/2019
6771440;ELO,FUS,BOT,15KV, 80A,K,D13801.6;ESTOQUE;12/03/2019;12/03/2019
6771441;ELO,FUS,BOT,15KV,100A,K,D13801.6;ESTOQUE;12/03/2019;12/03/2019
6771442;ELO,FUS,BOT,15KV,140A,K,D13801.6;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771443;ELO,FUS,BOT,15KV,200A,K,D13801.6;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771451;"PLACA,EXTIN;11;CHAVE ESC400;4262782H01";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771453;"PLACA,EXTIN;14;CHAVE ESC400;4262782H02";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771454;"PLACA,EXTIN;12;CHAVE ESC400;4263369H01";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771455;"PLACA,EXTIN 8/12;RELIG ES/ESM;4262782H01";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771456;"PLACA,EXTIN;1/2/10;RELIG ES/PR/;4.262767";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771457;"PLACA,EXTIN;9/11;RELIG ES/PR;4.263.3692";FORA DE PADRÃO;12/03/2019;12/03/2019
6771458;"PLACA,EXTIN;13;RELIG ES/PR;4.262.783";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771459;"PLACA,EXTIN;14;RELIG ES/PR;4.263.371";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771460;"PLACA,EXTIN;15;RELIG ES/PR;4.263.370";NÃO-ESTOQUE;12/03/2019;12/03/2019
6771461;SEC,TRIP,72.5-1250-M-AC-HA,GSH003;ESTOQUE;12/03/2019;12/03/2019
6771462;SEC,TRIP,72.5-1250-M-AC-HB,GSH003;ESTOQUE;12/03/2019;12/03/2019
6771465;SEC,TRIP,72.5-1250-M-AC-VA,GSH003;ESTOQUE;12/03/2019;12/03/2019
6771466;SEC,TRIP,72.5-2000-M-T-AC-HA,GSH003;ESTOQUE;12/03/2019;12/03/2019
6771467;SEC,TRIP,72.5-2000-M-AC-HA,GSH003;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771468;SEC,TRIP,72.5-2000-M-AC-HB,GSH003;ESTOQUE;12/03/2019;12/03/2019
6771469;SEC,TRIP,72.5-2000-M-AC-VA,GSH003;ESTOQUE;12/03/2019;12/03/2019
6771470;SEC,TRIP,72.5-2000-E-T-AC-HA,ESE004,FPM;NÃO-ESTOQUE;12/03/2019;12/03/2019
6771472;SEC,TRIP,72.5-1250-M-AV-HB,ESE004,FPM;FORA DE PADRÃO;12/03/2019;12/03/2019
6771473;SEC,TRIP,15-630-M-AL-HA,C1,ESE006,D01;ESTOQUE;12/03/2019;12/03/2019
6771474;SEC,TRIP,15-1250-M-AL-HA,C2,ESE006,D01;ESTOQUE;12/03/2019;12/03/2019
